,item_id,product,available_quantity,original_price,warranty,listing_type_id,tags,price,accepts_mercadopago,category_id,seller_address.country.name,seller_address.state.name,initial_quantity,domain_id,buying_mode,catalog_product_id,health,start_time,base_price,official_store_id,status,title,seller_id,sold_quantity,condition,questions_total,user_seller_reputation.transactions.canceled,user_seller_reputation.transactions.ratings.negative,user_user_type,user_seller_reputation.level_id,user_seller_reputation.power_seller_status,user_nickname,user_seller_reputation.transactions.completed,user_seller_reputation.transactions.ratings.neutral,user_seller_reputation.transactions.ratings.positive,product_domain_id,product_name,reviews_total
275,MLA898093702,Lenovo Ideapad,1,180000,Garantía de fábrica: 12 meses,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",165000.0,True,MLA1652,Argentina,Capital Federal,2,MLA-NOTEBOOKS,buy_it_now,MLA16159863,0.75,2020-11-20T16:38:25.000Z,165000.0,,active,Notebook Lenovo Amd Ryzen 7 Ssd 512gb Ram 8gb 14p Win 10,15096445,1,new,5.0,4294.0,0.01,normal,5_green,platinum,TECNOLIFE ARG,66298.0,0.01,0.98,MLA-NOTEBOOKS,Lenovo Yoga Slim 7 14ARE05,
276,MLA896603401,Lenovo Ideapad,1,198000,Garantía de fábrica: 12 meses,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",169999.0,True,MLA1652,Argentina,Capital Federal,5,MLA-NOTEBOOKS,buy_it_now,MLA15738290,0.75,2020-11-10T19:23:05.000Z,169999.0,,active,Notebook Lenovo Ryzen 7 20gb Ram Ssd 256gb Hdd 500g Win10,15096445,4,new,,4294.0,0.01,normal,5_green,platinum,TECNOLIFE ARG,66298.0,0.01,0.98,MLA-NOTEBOOKS,Lenovo IdeaPad S340-15API,
277,MLA861564470,Lenovo Ideapad,1,44208,Garantía del vendedor: 12 meses,gold_special,"['loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",41998.0,True,MLA1652,Argentina,Capital Federal,22,MLA-NOTEBOOKS,buy_it_now,MLA15708602,0.7,2020-06-11T02:36:15.000Z,41998.0,,active,Notebook Lenovo Ip S150-14 A4 4gb 64gb Ssd 14' W10 Blue,165551415,5,new,55.0,1531.0,0.01,normal,5_green,platinum,OFITSHOP,29686.0,0.01,0.98,MLA-NOTEBOOKS,Lenovo IdeaPad S150-14AST - Ice blue - 4 GB - 64 GB - 1366 px x 768 px - AMD Radeon R3 - AMD - A4-Series - 9120E - Windows - 10 - Home,
278,MLA880269168,Lenovo Ideapad,1,,Garantía del vendedor: 12 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",99499.0,True,MLA1652,Argentina,Capital Federal,23,MLA-NOTEBOOKS,buy_it_now,MLA16053933,0.9,2020-09-23T14:41:58.000Z,99499.0,,active,Notebook Gamer Lenovo Amd Ryzen 5 20gb Ssd 256gb 1080p W10,82274172,5,new,19.0,1545.0,0.01,normal,5_green,platinum,BH COMPUTACION,27208.0,0.02,0.97,MLA-NOTEBOOKS,Lenovo IdeaPad 3 14ADA05,
279,MLA903219556,Lenovo Ideapad,250,,Garantía de fábrica: 12 meses,gold_pro,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",110999.0,True,MLA1652,Argentina,Buenos Aires,300,MLA-NOTEBOOKS,buy_it_now,MLA16591144,1.0,2021-01-05T19:47:33.000Z,110999.0,1938,active,Notebook Lenovo Ideapad Flex 5 Intel Core I3 8gb 256ssd W10,608846165,1,new,5.0,8508.0,0.07,brand,5_green,platinum,ELECTRONICAFLA,190382.0,0.03,0.9,MLA-NOTEBOOKS,Lenovo IdeaPad Flex 5 14IIL05,
280,MLA897952143,Lenovo Ideapad,1,,Garantía del vendedor: 12 meses,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",116499.0,True,MLA1652,Argentina,Capital Federal,6,MLA-NOTEBOOKS,buy_it_now,MLA16205314,0.9,2020-11-19T18:27:16.000Z,116499.0,,active,Notebook Lenovo Ideapad 5 I5 1035g1 8gb 256gb 14 Fhd Win10 ,153491318,3,new,7.0,811.0,0.01,normal,5_green,platinum,DELLOREAN,13398.0,0.01,0.98,MLA-NOTEBOOKS,Lenovo IdeaPad 5,
281,MLA837379455,Lenovo Ideapad,1,,Garantía de fábrica: 12 meses,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",124995.0,True,MLA1652,Argentina,Capital Federal,17,MLA-NOTEBOOKS,buy_it_now,MLA15698353,0.9,2020-02-03T19:55:58.000Z,124995.0,,active,Notebook Lenovo S145 Core I5 1035 G4 8gb 1tb 15.6 Win10,131648529,5,new,99.0,1435.0,0.01,normal,5_green,platinum,PCCENTERCOMPUTERS,27987.0,0.02,0.97,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IIL,
282,MLA872201988,Lenovo Ideapad,1,,Garantía de fábrica: 6 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",69990.0,True,MLA1652,Argentina,Buenos Aires,10,MLA-NOTEBOOKS,buy_it_now,MLA15698353,0.9,2020-08-07T15:55:03.000Z,69990.0,,active,Notebook Lenovo Ideapad S145-15iil I3 4gb Ram 1tb Hdd 15.6 ,497906304,5,new,25.0,930.0,0.02,normal,5_green,platinum,E-O-N-E,17244.0,0.01,0.97,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IIL,
283,MLA896770153,Lenovo Ideapad,50,,Garantía del vendedor: 12 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",54000.0,True,MLA1652,Argentina,Capital Federal,100,MLA-NOTEBOOKS,buy_it_now,MLA16029713,0.9,2020-11-11T19:06:54.000Z,54000.0,,active,Notebook Lenovo 14 Hd Intel Pentium Silver 4gb 128gb Windows,82274172,1,new,4.0,1545.0,0.01,normal,5_green,platinum,BH COMPUTACION,27208.0,0.02,0.97,MLA-NOTEBOOKS,Lenovo IdeaPad 1 14IGL05,
284,MLA903219559,Lenovo Ideapad,50,,Garantía de fábrica: 12 meses,gold_pro,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",139999.0,True,MLA1652,Argentina,Buenos Aires,75,MLA-NOTEBOOKS,buy_it_now,MLA16041756,1.0,2021-01-05T19:47:34.000Z,139999.0,1938,active,Notebook Lenovo Ideapad 3 I7 8gb 256ssd Windows 10s,608846165,1,new,0.0,8508.0,0.07,brand,5_green,platinum,ELECTRONICAFLA,190382.0,0.03,0.9,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05,
285,MLA900268839,Lenovo Ideapad,1,99379,Garantía de fábrica: 12 meses,gold_pro,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",79499.0,True,MLA1652,Argentina,Capital Federal,51,MLA-NOTEBOOKS,buy_it_now,MLA15698353,1.0,2020-12-08T14:21:35.000Z,79499.0,829,active,Notebook Lenovo Ideapad S145-15iil I3 1005g1 4gb 256gb 15'',258450419,1,new,0.0,200.0,0.03,brand,5_green,platinum,DELTA TIENDASOFICIALES,2724.0,0.03,0.94,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IIL,
286,MLA903438676,Lenovo Ideapad,1,,Garantía de fábrica: 12 meses,gold_pro,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",95499.0,True,MLA1652,Argentina,Buenos Aires,18,MLA-NOTEBOOKS,buy_it_now,MLA16053934,1.0,2021-01-07T14:46:51.000Z,95499.0,,active,Notebook Lenovo Ryzen 5 3500u 8gb Ssd 256gb 14 PuLG 1080p,187140437,5,new,11.0,282.0,0.02,normal,5_green,platinum,HTVSZGMULTITECSRL,5619.0,0.01,0.97,MLA-NOTEBOOKS,Lenovo IdeaPad 3 14ADA05 - Abyss blue - 8 GB - 256 GB - 1920 px x 1080 px - AMD Radeon Vega 8 - AMD - Ryzen 5 - 3500U - Windows - 10 - Home,
287,MLA901464821,Lenovo Ideapad,1,,Garantía del vendedor: 12 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",58999.0,True,MLA1652,Argentina,Buenos Aires,5,MLA-NOTEBOOKS,buy_it_now,MLA15261472,0.9,2020-12-17T19:15:28.000Z,58999.0,,active,Note Lenovo Ideapad S145 Amd A6 9225 8gb!!! 500gb W10h 15.6 ,279922219,2,new,13.0,160.0,0.01,normal,5_green,platinum,SGI_INFORMATICA,2465.0,0.01,0.98,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15AST,
288,MLA868670133,Lenovo Ideapad,1,,Garantía de fábrica: 12 meses,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",144995.0,True,MLA1652,Argentina,Capital Federal,6,MLA-NOTEBOOKS,buy_it_now,MLA16205634,0.9,2020-07-17T15:10:52.000Z,144995.0,,active,Notebook Gamer Lenovo L340 I5 16gb Ssd 128gb + 1tb Nvidia Wi,131648529,4,new,,1435.0,0.01,normal,5_green,platinum,PCCENTERCOMPUTERS,27987.0,0.02,0.97,MLA-NOTEBOOKS,Lenovo IdeaPad L340,
289,MLA901191781,Lenovo Ideapad,1,159999,Garantía de fábrica: 12 meses,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",134999.0,True,MLA1652,Argentina,Buenos Aires,40,MLA-NOTEBOOKS,buy_it_now,MLA15255765,0.87,2020-12-15T20:39:48.000Z,134999.0,1938,active,Notebook Lenovo Gamer Core I5 8gb 1tb 256ssd Gtx1050 L340,608846165,1,new,7.0,8508.0,0.07,brand,5_green,platinum,ELECTRONICAFLA,190382.0,0.03,0.9,MLA-NOTEBOOKS,Lenovo IdeaPad L340-15IRH,
290,MLA831133889,Lenovo Ideapad,1,,Garantía de fábrica: 12 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible']",62349.0,True,MLA1652,Argentina,Capital Federal,6,MLA-NOTEBOOKS,buy_it_now,MLA15261472,0.8,2019-12-20T15:56:23.000Z,62349.0,,active,Notebook Lenovo Ideapad S145 Amd A4 8gb 500gb 256gb Ssd  ,114179423,5,new,18.0,682.0,0.01,normal,5_green,platinum,SCI INFORMATICA,11662.0,0.0,0.99,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15AST,
291,MLA850908854,Lenovo Ideapad,1,,Garantía de fábrica: 12 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",99990.0,True,MLA1652,Argentina,Capital Federal,7,MLA-NOTEBOOKS,buy_it_now,MLA15248254,0.8,2020-04-22T22:17:31.000Z,99990.0,,active,Lenovo Ideapad S145 I5 10ma Gen 8gb 240gb Ssd + 1tb Win 10,155068217,5,new,15.0,32.0,0.0,normal,5_green,silver,NORDITECH ARGENTINA,534.0,0.01,0.99,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IWL,
292,MLA831135675,Lenovo Ideapad,1,,Garantía de fábrica: 12 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",77299.0,True,MLA1652,Argentina,Capital Federal,4,MLA-NOTEBOOKS,buy_it_now,MLA15261472,0.8,2019-12-20T16:11:45.000Z,77299.0,,active,Notebook Lenovo Ideapad S145 Amd A9 8gb 1tb 256gb Ssd W10h,114179423,3,new,15.0,682.0,0.01,normal,5_green,platinum,SCI INFORMATICA,11662.0,0.0,0.99,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15AST,
293,MLA899399672,Lenovo Ideapad,1,,Garantía de fábrica: 12 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",99470.7,True,MLA1652,Argentina,Buenos Aires,2,MLA-NOTEBOOKS,buy_it_now,MLA16041756,0.8,2020-11-30T17:13:26.000Z,99470.7,,active,Notebook 15.6 I3 10ma 8gb Ssd 256gb Hdmi Windows 10 Azul,116239336,1,new,1.0,483.0,0.01,normal,5_green,platinum,GRUPO-TECNO,5773.0,0.01,0.98,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05,
294,MLA897464418,Lenovo Ideapad,1,,Garantía del vendedor: 12 meses,gold_special,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",41200.0,True,MLA1652,Argentina,Capital Federal,43,MLA-NOTEBOOKS,buy_it_now,MLA16029714,0.9,2020-11-16T20:15:20.000Z,41200.0,,active,Notebook Lenovo 11.6 Hd Intel N4020 Ssd 128gb 4gb Chrome Os,69526727,3,new,,1467.0,0.02,normal,5_green,platinum,ELECTRONIC-MARKET,28171.0,0.02,0.96,MLA-NOTEBOOKS,Lenovo IdeaPad 1 14IGL05 - Ice blue - 4 GB - 128 GB - 1366 px x 768 px - Intel UHD Graphics 605 - Intel - Pentium Silver - N5030 - Windows - 10 - Home,
295,MLA861566253,Lenovo Ideapad,1,,Garantía del vendedor: 12 meses,gold_pro,"['loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",52497.0,True,MLA1652,Argentina,Capital Federal,6,MLA-NOTEBOOKS,buy_it_now,MLA15708602,0.8,2020-06-11T02:36:49.000Z,52497.0,,active,Notebook Lenovo Ip S150-14 A4 4gb 64gb Ssd 14' W10 Cuotas,165551415,5,new,11.0,1531.0,0.01,normal,5_green,platinum,OFITSHOP,29686.0,0.01,0.98,MLA-NOTEBOOKS,Lenovo IdeaPad S150-14AST - Ice blue - 4 GB - 64 GB - 1366 px x 768 px - AMD Radeon R3 - AMD - A4-Series - 9120E - Windows - 10 - Home,
296,MLA850619555,Lenovo Ideapad,1,144999,Garantía de fábrica: 12 meses,gold_pro,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",89975.0,True,MLA1652,Argentina,Capital Federal,19,MLA-NOTEBOOKS,buy_it_now,MLA15253903,1.0,2020-04-21T13:05:57.000Z,89975.0,,active,Notebook Lenovo Ip S340 Amd Ryzen 3 8gb 1tb 14 Hd Win 10 Cta,131648529,5,new,27.0,1435.0,0.01,normal,5_green,platinum,PCCENTERCOMPUTERS,27987.0,0.02,0.97,MLA-NOTEBOOKS,Lenovo IdeaPad S340,
297,MLA882885015,Lenovo Ideapad,1,,Garantía de fábrica: 12 meses,gold_special,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",86999.0,True,MLA1652,Argentina,Capital Federal,9,MLA-NOTEBOOKS,buy_it_now,MLA15698353,0.8,2020-10-07T19:40:48.000Z,86999.0,,active,Notebook Lenovo S145 Core I5 10ma 4gb 256gb Ssd Windows 10,179274188,5,new,,12389.0,0.03,normal,5_green,platinum,DALECLÍCK,179991.0,0.02,0.95,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IIL,
298,MLA882089027,Lenovo Ideapad,1,,Garantía de fábrica: 6 meses,gold_pro,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",96999.0,True,MLA1652,Argentina,Capital Federal,6,MLA-NOTEBOOKS,buy_it_now,MLA16041756,0.9,2020-10-02T18:48:10.000Z,96999.0,,active,Notebook Lenovo Intel Core I3-1005 8gb 256gb Ssd Win10 Touch,84248889,5,new,,73.0,0.0,normal,5_green,gold,EXPERTO COMPUTACION,1292.0,0.01,0.99,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05,
299,MLA882884369,Lenovo Ideapad,1,,Garantía de fábrica: 12 meses,gold_pro,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",92499.0,True,MLA1652,Argentina,Capital Federal,4,MLA-NOTEBOOKS,buy_it_now,MLA15698353,0.9,2020-10-07T19:45:37.000Z,92499.0,,active,Notebook Lenovo S145 Core I3 10ma 4gb 256gb Ssd Win 10 Cuota,179274188,0,new,1.0,12389.0,0.03,normal,5_green,platinum,DALECLÍCK,179991.0,0.02,0.95,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IIL,
